TimeInSeconds,FrameTimeMs,FPS
58.49677,7.54,132.59
58.50431,8.51,117.57
58.51282,8.55,116.93
58.52137,8.25,121.18
58.52962,8.13,123.07
58.53775,7.78,128.60
58.54552,8.24,121.30
58.55377,7.79,128.43
58.56155,9.46,105.73
58.57101,6.82,146.67
58.57783,8.00,125.04
58.58583,8.02,124.72
58.59384,7.75,129.02
58.60160,8.25,121.27
58.60984,8.77,113.97
58.61862,8.07,123.91
58.62669,8.06,124.08
58.63474,7.97,125.50
58.64271,8.53,117.21
58.65124,8.10,123.42
58.65935,7.81,128.01
58.66716,7.58,132.00
58.67474,7.96,125.58
58.68270,8.76,114.18
58.69146,7.84,127.52
58.69930,8.06,124.08
58.70736,8.39,119.26
58.71574,8.19,122.06
58.72394,8.86,112.84
58.73280,8.08,123.82
58.74087,7.34,136.32
58.74821,7.79,128.35
58.75600,7.86,127.27
58.76386,8.21,121.83
58.77207,8.19,122.08
58.78026,8.57,116.66
58.78883,8.54,117.07
58.79737,8.35,119.71
58.80572,8.16,122.57
58.81388,8.94,111.86
58.82282,7.08,141.20
58.82990,8.43,118.61
58.83834,9.75,102.59
58.84808,12.21,81.88
58.86030,5.70,175.31
58.86600,8.99,111.29
58.87499,11.89,84.08
58.88688,5.67,176.38
58.89255,9.06,110.35
58.90161,8.27,120.88
58.90988,8.00,125.06
58.91788,7.94,125.92
58.92582,7.19,139.02
58.93301,8.16,122.53
58.94118,7.80,128.18
58.94898,7.43,134.58
58.95641,7.91,126.44
58.96432,7.94,125.88
58.97226,7.78,128.48
58.98004,7.93,126.04
58.98798,6.94,144.08
58.99492,8.04,124.32
59.00296,7.79,128.30
59.01076,7.90,126.59
59.01866,7.90,126.55
59.02656,7.70,129.95
59.03425,7.67,130.31
59.04193,7.53,132.85
59.04946,7.87,127.13
59.05732,7.61,131.36
59.06493,6.97,143.56
59.07190,7.81,128.01
59.07971,12.25,81.66
59.09196,123.14,8.12
59.21510,8.22,121.64
59.22332,8.35,119.74
59.23167,8.80,113.61
59.24047,8.27,120.93
59.24874,8.68,115.24
59.25742,8.88,112.63
59.26630,8.24,121.31
59.27454,7.78,128.51
59.28232,8.21,121.79
59.29053,7.86,127.28
59.29839,9.18,108.89
59.30757,7.46,134.13
59.31503,8.51,117.49
59.32354,8.24,121.35
59.33178,8.32,120.15
59.34010,8.52,117.42
59.34862,7.99,125.17
59.35661,9.55,104.67
59.36616,8.93,112.02
59.37509,8.87,112.69
59.38396,7.75,129.07
59.39171,8.80,113.58
59.40051,8.66,115.49
59.40917,9.97,100.33
59.41914,7.96,125.57
59.42710,8.23,121.56
59.43533,7.46,134.13
59.44279,7.76,128.89
59.45054,7.98,125.29
59.45853,7.75,129.06
59.46627,7.83,127.68
59.47411,8.08,123.79
59.48218,7.47,133.85
59.48966,7.66,130.63
59.49731,7.87,126.99
59.50519,7.60,131.52
59.51279,7.82,127.81
59.52061,7.22,138.56
59.52783,7.55,132.41
59.53538,7.40,135.05
59.54279,8.01,124.85
59.55080,7.42,134.71
59.55822,7.98,125.37
59.56620,7.02,142.42
59.57322,8.18,122.27
59.58140,8.39,119.23
59.58978,9.25,108.14
59.59903,8.09,123.56
59.60712,7.91,126.43
59.61503,7.81,128.02
59.62285,7.75,128.98
59.63060,7.22,138.59
59.63781,8.35,119.77
59.64616,7.90,126.65
59.65406,7.74,129.15
59.66180,7.93,126.10
59.66973,7.07,141.37
59.67681,10.08,99.19
59.68689,8.27,120.97
59.69516,7.59,131.71
59.70275,7.75,128.96
59.71050,7.54,132.56
59.71805,8.74,114.45
59.72678,7.38,135.55
59.73416,7.98,125.24
59.74215,7.95,125.76
59.75010,7.76,128.85
59.75786,7.09,140.97
59.76495,8.24,121.33
59.77319,8.14,122.79
59.78134,7.64,130.96
59.78897,8.05,124.28
59.79702,8.50,117.70
59.80552,7.27,137.58
59.81279,8.97,111.53
59.82175,8.03,124.59
59.82978,7.74,129.21
59.83752,7.60,131.53
59.84512,7.66,130.60
59.85278,7.59,131.83
59.86036,7.90,126.53
59.86826,7.86,127.29
59.87612,7.68,130.15
59.88380,8.13,123.01
59.89193,8.40,119.00
59.90034,7.96,125.70
59.90829,7.06,141.71
59.91535,7.84,127.59
59.92319,8.23,121.55
59.93141,7.90,126.56
59.93932,7.89,126.82
59.94720,8.55,116.97
59.95575,7.83,127.71
59.96358,7.78,128.60
59.97136,7.98,125.37
59.97933,8.20,121.95
59.98753,7.28,137.31
59.99482,7.73,129.29
60.00255,7.94,125.94
60.01049,7.85,127.38
60.01834,7.56,132.34
60.02590,7.95,125.77
60.03385,8.35,119.75
60.04220,8.08,123.70
60.05028,8.35,119.79
60.05863,8.71,114.84
60.06734,7.81,128.01
60.07515,8.49,117.74
60.08365,8.35,119.82
60.09199,8.50,117.63
60.10049,8.86,112.92
60.10935,9.16,109.16
60.11851,7.97,125.44
60.12648,8.48,117.97
60.13496,9.52,105.05
60.14448,8.98,111.40
60.15346,8.48,117.93
60.16193,8.51,117.55
60.17044,7.90,126.55
60.17834,9.59,104.32
60.18793,7.90,126.59
60.19583,8.10,123.49
60.20393,8.84,113.15
60.21277,8.53,117.26
60.22129,8.95,111.79
60.23024,8.88,112.62
60.23912,8.65,115.65
60.24776,8.19,122.05
60.25596,8.11,123.32
60.26407,9.41,106.32
60.27347,8.03,124.50
60.28150,9.38,106.58
60.29089,8.66,115.41
60.29955,8.47,118.08
60.30802,8.36,119.65
60.31638,10.99,90.95
60.32737,5.86,170.67
60.33323,8.75,114.31
60.34198,8.81,113.48
60.35079,9.19,108.86
60.35998,9.86,101.43
60.36984,8.49,117.78
60.37833,8.53,117.28
60.38686,8.97,111.50
60.39582,8.67,115.36
60.40449,7.94,125.88
60.41244,8.81,113.57
60.42124,8.41,118.87
60.42965,8.64,115.69
60.43830,9.54,104.82
60.44784,8.36,119.58
60.45620,8.11,123.33
60.46431,7.95,125.81
60.47226,9.01,111.00
60.48127,8.14,122.88
60.48940,7.84,127.52
60.49725,8.03,124.60
60.50527,7.92,126.26
60.51319,8.33,120.08
60.52152,8.50,117.65
60.53002,7.69,130.10
60.53771,8.17,122.36
60.54588,8.27,120.85
60.55415,7.77,128.75
60.56192,8.71,114.82
60.57063,8.45,118.29
60.57908,7.43,134.62
60.58651,8.16,122.48
60.59468,8.13,122.96
60.60281,7.91,126.39
60.61072,7.79,128.38
60.61851,8.44,118.47
60.62695,7.70,129.87
60.63465,8.00,125.00
60.64265,8.53,117.26
60.65118,8.55,116.92
60.65973,7.15,139.79
60.66689,8.13,123.04
60.67501,8.25,121.24
60.68326,7.85,127.38
60.69111,8.34,119.88
60.69945,7.93,126.10
60.70738,8.44,118.47
60.71582,7.62,131.25
60.72344,8.52,117.35
60.73197,8.05,124.27
60.74001,7.86,127.19
60.74787,8.43,118.60
60.75631,8.16,122.59
60.76446,8.04,124.35
60.77251,7.87,127.10
60.78037,8.45,118.40
60.78882,8.66,115.53
60.79747,7.68,130.16
60.80516,8.06,124.02
60.81322,8.35,119.81
60.82157,7.58,131.86
60.82915,7.97,125.42
60.83712,7.95,125.83
60.84507,8.09,123.61
60.85316,7.88,126.88
60.86104,8.04,124.36
60.86908,8.58,116.59
60.87766,8.09,123.57
60.88575,8.23,121.58
60.89398,8.07,123.97
60.90205,7.95,125.84
60.90999,8.01,124.88
60.91800,8.12,123.11
60.92612,7.88,126.91
60.93400,10.69,93.53
60.94469,96.43,10.37
61.04112,9.64,103.76
61.05076,8.53,117.28
61.05929,9.20,108.75
61.06848,9.41,106.27
61.07789,8.14,122.84
61.08603,8.27,120.85
61.09431,9.35,106.95
61.10366,8.27,120.87
61.11193,8.65,115.65
61.12058,8.15,122.68
61.12873,8.44,118.52
61.13717,8.22,121.67
61.14539,10.07,99.30
61.15546,8.30,120.46
61.16376,8.18,122.31
61.17193,8.39,119.22
61.18032,9.32,107.24
61.18965,7.80,128.18
61.19745,8.09,123.68
61.20553,7.61,131.40
61.21314,7.91,126.42
61.22105,8.23,121.49
61.22929,8.87,112.76
61.23815,8.34,119.92
61.24649,7.90,126.54
61.25439,8.37,119.50
61.26276,8.61,116.18
61.27137,8.26,121.00
61.27963,8.70,114.99
61.28833,9.21,108.58
61.29754,8.42,118.83
61.30596,8.19,122.14
61.31414,9.05,110.50
61.32319,8.24,121.41
61.33143,7.82,127.80
61.33925,8.57,116.63
61.34783,8.56,116.84
61.35639,8.09,123.57
61.36448,8.07,123.95
61.37255,7.78,128.61
61.38032,8.24,121.30
61.38857,8.47,118.09
61.39704,8.37,119.47
61.40541,8.61,116.13
61.41402,7.68,130.12
61.42170,8.18,122.27
61.42988,8.01,124.90
61.43789,8.10,123.44
61.44599,7.99,125.12
61.45398,8.05,124.26
61.46203,8.83,113.23
61.47086,7.71,129.73
61.47857,8.88,112.61
61.48745,7.87,127.09
61.49532,8.12,123.18
61.50343,8.36,119.63
61.51179,8.96,111.66
61.52075,8.23,121.49
61.52898,8.81,113.51
61.53779,8.24,121.34
61.54603,8.32,120.25
61.55435,8.08,123.75
61.56243,8.82,113.36
61.57125,8.32,120.14
61.57957,8.02,124.67
61.58760,8.03,124.48
61.59563,8.37,119.40
61.60400,8.30,120.44
61.61231,8.10,123.47
61.62041,7.95,125.75
61.62836,8.17,122.44
61.63653,8.01,124.86
61.64453,8.74,114.48
61.65327,8.60,116.22
61.66187,7.51,133.19
61.66938,8.44,118.44
61.67783,8.70,115.00
61.68652,9.09,110.07
61.69561,8.80,113.60
61.70441,8.34,119.83
61.71275,8.95,111.75
61.72170,8.81,113.55
61.73051,9.02,110.86
61.73953,9.35,106.90
61.74888,8.32,120.25
61.75720,9.13,109.51
61.76633,8.46,118.16
61.77479,8.94,111.85
61.78374,8.94,111.92
61.79267,8.50,117.68
61.80117,8.84,113.15
61.81001,8.84,113.18
61.81884,9.75,102.60
61.82859,8.96,111.62
61.83755,9.94,100.60
61.84749,8.36,119.59
61.85585,8.69,115.06
61.86454,9.74,102.69
61.87428,12.74,78.50
61.88702,7.44,134.32
61.89446,8.96,111.60
61.90342,9.05,110.49
61.91247,8.73,114.54
61.92120,8.91,112.21
61.93012,8.10,123.50
61.93821,9.43,106.05
61.94764,10.04,99.64
61.95768,8.50,117.62
61.96618,9.51,105.20
61.97569,8.76,114.14
61.98445,8.70,114.89
61.99315,8.88,112.57
62.00204,9.51,105.16
62.01154,8.77,113.98
62.02032,7.75,128.98
62.02807,9.10,109.88
62.03717,9.37,106.67
62.04655,8.38,119.32
62.05493,9.37,106.69
62.06430,8.57,116.71
62.07287,9.69,103.20
62.08256,8.82,113.38
62.09138,8.40,119.00
62.09978,8.38,119.27
62.10817,8.09,123.68
62.11625,8.33,120.02
62.12458,8.06,124.08
62.13264,8.56,116.84
62.14120,7.93,126.08
62.14913,8.31,120.31
62.15744,8.52,117.43
62.16596,8.35,119.70
62.17431,8.79,113.82
62.18310,8.93,112.01
62.19203,7.51,133.09
62.19954,8.33,120.04
62.20787,8.85,113.03
62.21672,8.32,120.20
62.22504,8.12,123.11
62.23316,8.23,121.46
62.24139,8.50,117.68
62.24989,8.46,118.27
62.25835,8.11,123.36
62.26645,9.25,108.07
62.27571,8.32,120.24
62.28402,8.07,123.91
62.29209,8.24,121.39
62.30033,8.24,121.31
62.30858,8.41,118.87
62.31699,8.22,121.58
62.32521,8.16,122.48
62.33338,8.37,119.41
62.34175,8.32,120.23
62.35007,8.50,117.60
62.35857,7.70,129.86
62.36627,7.83,127.68
62.37411,8.59,116.45
62.38269,8.46,118.14
62.39116,7.98,125.31
62.39914,8.36,119.62
62.40750,8.17,122.41
62.41567,8.04,124.45
62.42370,8.64,115.78
62.43234,8.27,120.95
62.44061,7.89,126.78
62.44849,8.40,119.10
62.45689,8.29,120.56
62.46519,8.39,119.19
62.47358,10.44,95.76
62.48402,7.76,128.80
62.49178,8.81,113.45
62.50060,8.52,117.36
62.50912,8.69,115.04
62.51781,8.80,113.65
62.52661,7.92,126.31
62.53453,7.83,127.74
62.54236,8.54,117.14
62.55089,8.53,117.30
62.55942,8.57,116.69
62.56799,8.18,122.20
62.57617,8.28,120.76
62.58445,8.21,121.80
62.59266,8.86,112.80
62.60153,8.39,119.18
62.60992,8.05,124.19
62.61797,8.24,121.31
62.62621,8.41,118.90
62.63462,8.77,114.06
62.64339,8.51,117.48
62.65190,8.48,117.93
62.66038,8.60,116.32
62.66898,8.56,116.78
62.67754,8.59,116.44
62.68613,8.98,111.35
62.69511,7.53,132.72
62.70265,8.10,123.50
62.71074,8.33,120.07
62.71907,8.73,114.49
62.72781,8.24,121.36
62.73605,8.22,121.67
62.74427,8.26,121.08
62.75253,8.37,119.50
62.76089,8.80,113.68
62.76969,8.99,111.29
62.77868,8.24,121.35
62.78692,8.45,118.28
62.79537,8.22,121.60
62.80359,8.86,112.93
62.81245,8.81,113.49
62.82126,9.42,106.15
62.83068,8.35,119.77
62.83903,8.77,114.09
62.84780,8.53,117.26
62.85632,9.09,109.96
62.86542,7.54,132.54
62.87296,8.08,123.69
62.88105,8.84,113.13
62.88989,8.70,114.95
62.89859,8.78,113.88
62.90737,8.37,119.41
62.91574,8.41,118.84
62.92416,7.97,125.46
62.93213,9.16,109.22
62.94128,8.92,112.17
62.95020,8.10,123.53
62.95829,8.15,122.77
62.96644,8.54,117.12
62.97498,8.59,116.47
62.98356,8.39,119.19
62.99195,8.65,115.56
63.00061,8.22,121.66
63.00883,8.72,114.70
63.01754,9.06,110.35
63.02661,8.78,113.84
63.03539,8.23,121.56
63.04362,8.58,116.61
63.05219,8.50,117.71
63.06069,8.89,112.44
63.06958,8.22,121.72
63.07780,8.52,117.42
63.08631,8.34,119.91
63.09465,8.72,114.63
63.10338,8.90,112.39
63.11227,8.34,119.96
63.12061,7.79,128.45
63.12840,8.68,115.24
63.13707,8.85,113.04
63.14592,8.66,115.53
63.15458,8.16,122.54
63.16274,8.54,117.07
63.17128,8.84,113.12
63.18012,8.16,122.59
63.18828,8.67,115.32
63.19695,8.77,114.02
63.20572,8.05,124.16
63.21377,8.35,119.80
63.22212,8.35,119.69
63.23047,8.39,119.13
63.23887,8.45,118.35
63.24732,9.18,108.89
63.25650,8.43,118.58
63.26493,8.18,122.22
63.27312,8.78,113.89
63.28190,8.46,118.24
63.29035,8.43,118.63
63.29878,8.24,121.43
63.30702,8.55,117.02
63.31556,8.72,114.67
63.32429,8.43,118.58
63.33272,8.63,115.88
63.34135,8.12,123.18
63.34947,8.57,116.70
63.35804,8.61,116.21
63.36664,8.53,117.23
63.37517,8.04,124.42
63.38321,8.81,113.48
63.39202,8.41,118.95
63.40043,9.13,109.51
63.40956,8.35,119.76
63.41791,8.98,111.36
63.42689,8.24,121.34
63.43513,8.33,120.06
63.44346,9.18,108.91
63.45264,8.67,115.36
63.46131,7.82,127.91
63.46913,8.12,123.20
63.47724,8.64,115.72
63.48589,8.90,112.35
63.49479,8.32,120.24
63.50310,8.70,115.01
63.51180,8.60,116.23
63.52040,8.75,114.33
63.52915,8.68,115.27
63.53782,8.76,114.21
63.54658,7.83,127.78
63.55441,8.85,112.93
63.56326,8.40,119.06
63.57166,8.74,114.37
63.58040,7.99,125.20
63.58839,8.89,112.52
63.59728,8.82,113.34
63.60610,10.03,99.75
63.61613,8.30,120.45
63.62443,8.76,114.20
63.63318,8.27,120.86
63.64146,8.11,123.31
63.64957,8.50,117.58
63.65807,8.16,122.51
63.66624,8.08,123.70
63.67432,8.76,114.20
63.68308,8.85,112.96
63.69193,8.65,115.66
63.70057,8.66,115.51
63.70923,8.45,118.34
63.71768,8.26,121.00
63.72595,9.28,107.80
63.73522,10.25,97.54
63.74548,8.14,122.92
63.75361,8.49,117.74
63.76210,8.19,122.05
63.77030,8.89,112.53
63.77918,8.28,120.75
63.78747,8.60,116.25
63.79607,8.72,114.66
63.80479,7.63,131.05
63.81242,8.49,117.75
63.82091,8.27,120.98
63.82918,8.40,119.00
63.83758,8.70,114.94
63.84628,8.49,117.73
63.85478,8.51,117.50
63.86329,8.41,118.93
63.87169,9.07,110.26
63.88076,8.70,114.88
63.88947,8.06,124.06
63.89753,8.08,123.84
63.90560,8.56,116.83
63.91416,8.78,113.95
63.92294,8.33,120.09
63.93126,7.89,126.82
63.93915,8.82,113.36
63.94797,8.32,120.20
63.95629,8.39,119.25
63.96468,8.63,115.81
63.97331,8.23,121.47
63.98154,7.80,128.24
63.98934,8.73,114.58
63.99807,8.26,121.14
64.00632,8.67,115.32
64.01500,7.98,125.36
64.02297,8.83,113.31
64.03180,8.15,122.65
64.03995,9.08,110.15
64.04903,9.03,110.79
64.05806,8.08,123.72
64.06614,8.31,120.33
64.07445,8.31,120.38
64.08276,8.82,113.33
64.09158,8.01,124.92
64.09959,8.30,120.47
64.10789,8.24,121.37
64.11613,8.50,117.67
64.12462,8.97,111.50
64.13359,8.14,122.88
64.14173,8.15,122.63
64.14989,8.64,115.77
64.15852,8.83,113.29
64.16735,8.32,120.22
64.17567,8.04,124.34
64.18371,8.65,115.66
64.19236,9.00,111.13
64.20135,8.51,117.56
64.20986,10.97,91.17
64.22083,8.23,121.51
64.22906,8.57,116.73
64.23763,7.82,127.89
64.24545,8.38,119.39
64.25382,8.52,117.43
64.26234,8.39,119.17
64.27073,8.74,114.39
64.27947,8.13,123.05
64.28760,9.11,109.79
64.29671,8.27,120.96
64.30497,8.29,120.61
64.31326,8.30,120.48
64.32156,8.80,113.62
64.33036,9.43,106.06
64.33979,9.00,111.17
64.34879,9.07,110.28
64.35786,8.30,120.54
64.36615,8.39,119.18
64.37454,8.02,124.67
64.38256,9.22,108.45
64.39179,8.22,121.72
64.40000,7.91,126.47
64.40791,8.55,117.00
64.41645,8.60,116.29
64.42505,8.75,114.29
64.43380,8.59,116.36
64.44240,8.42,118.77
64.45082,8.64,115.81
64.45945,8.44,118.43
64.46790,8.99,111.23
64.47689,9.40,106.41
64.48628,8.03,124.54
64.49431,8.19,122.14
64.50250,8.60,116.27
64.51110,8.82,113.38
64.51992,8.00,124.98
64.52792,8.63,115.83
64.53656,8.41,118.89
64.54497,8.16,122.48
64.55313,8.97,111.46
64.56210,8.25,121.18
64.57036,8.60,116.32
64.57895,8.29,120.61
64.58725,9.22,108.52
64.59646,7.96,125.68
64.60442,8.25,121.28
64.61266,8.45,118.36
64.62111,8.23,121.53
64.62934,8.87,112.78
64.63821,8.64,115.71
64.64685,8.31,120.35
64.65516,7.99,125.10
64.66315,8.56,116.82
64.67171,8.20,121.95
64.67991,8.37,119.42
64.68829,8.37,119.50
64.69665,8.67,115.31
64.70533,8.11,123.30
64.71344,8.29,120.56
64.72173,8.89,112.44
64.73062,8.83,113.25
64.73945,8.13,123.00
64.74758,8.07,123.98
64.75565,7.87,127.12
64.76352,8.65,115.60
64.77217,8.07,123.96
64.78023,8.45,118.38
64.78868,8.72,114.63
64.79741,8.67,115.35
64.80607,8.59,116.42
64.81466,8.83,113.27
64.82349,7.72,129.60
64.83121,8.47,118.05
64.83968,8.18,122.22
64.84786,8.77,114.04
64.85663,9.89,101.15
64.86652,10.80,92.57
64.87732,8.47,118.07
64.88579,8.15,122.71
64.89394,11.18,89.47
64.90511,6.47,154.44
64.91159,7.93,126.05
64.91952,8.62,115.94
64.92815,8.86,112.90
64.93700,8.37,119.48
64.94537,8.25,121.21
64.95362,8.50,117.70
64.96212,8.44,118.48
64.97056,8.52,117.40
64.97908,8.54,117.14
64.98762,8.97,111.47
64.99659,7.60,131.64
65.00418,7.97,125.49
65.01215,8.48,117.90
65.02063,9.04,110.64
65.02967,8.09,123.67
65.03776,8.71,114.86
65.04646,9.12,109.62
65.05559,8.23,121.51
65.06382,9.27,107.84
65.07309,8.44,118.52
65.08153,8.26,121.10
65.08979,8.24,121.31
65.09803,11.36,88.05
65.10939,7.87,127.07
65.11726,8.56,116.84
65.12581,8.32,120.13
65.13414,8.66,115.53
65.14279,11.58,86.36
65.15437,175.78,5.69
65.33015,9.60,104.12
65.33976,10.03,99.74
65.34979,9.10,109.89
65.35889,9.82,101.82
65.36871,9.33,107.18
65.37804,9.56,104.64
65.38759,8.52,117.42
65.39611,10.07,99.32
65.40618,9.51,105.18
65.41569,9.52,105.00
65.42521,9.14,109.36
65.43435,8.31,120.30
65.44267,9.80,102.04
65.45247,8.77,113.97
65.46124,9.14,109.44
65.47038,10.39,96.22
65.48077,8.59,116.35
65.48937,9.71,102.98
65.49908,8.77,114.04
65.50784,9.80,102.04
65.51764,8.65,115.60
65.52629,8.22,121.71
65.53451,8.84,113.07
65.54336,8.29,120.65
65.55164,9.34,107.05
65.56099,8.40,118.99
65.56939,9.69,103.15
65.57909,8.70,114.88
65.58779,8.61,116.09
65.59640,8.78,113.96
65.60518,8.76,114.19
65.61394,7.49,133.48
65.62143,8.39,119.15
65.62982,7.92,126.27
65.63774,8.85,112.94
65.64659,8.69,115.06
65.65529,8.54,117.13
65.66382,8.34,119.92
65.67216,8.45,118.34
65.68061,9.00,111.07
65.68962,8.36,119.68
65.69797,8.47,118.05
65.70644,8.00,124.98
65.71444,8.37,119.45
65.72282,8.56,116.85
65.73137,8.16,122.52
65.73954,8.49,117.82
65.74802,8.51,117.55
65.75653,8.08,123.83
65.76461,8.69,115.11
65.77329,8.38,119.31
65.78167,7.57,132.18
65.78924,8.46,118.16
65.79770,8.22,121.60
65.80593,8.20,122.02
65.81412,8.88,112.65
65.82300,8.20,121.97
65.83120,8.68,115.18
65.83988,8.08,123.74
65.84796,9.36,106.85
65.85732,8.83,113.29
65.86615,7.80,128.20
65.87395,8.56,116.87
65.88250,8.04,124.37
65.89054,8.38,119.33
65.89892,8.43,118.62
65.90735,8.71,114.87
65.91606,8.81,113.52
65.92487,8.36,119.67
65.93323,8.71,114.80
65.94194,8.76,114.14
65.95070,8.06,124.14
65.95875,8.20,121.97
65.96695,8.34,119.85
65.97530,8.21,121.85
65.98350,8.70,114.93
65.99220,8.16,122.61
66.00036,8.66,115.47
66.00902,8.61,116.14
66.01763,9.44,105.89
66.02707,8.47,118.12
66.03554,7.97,125.39
66.04351,8.45,118.35
66.05196,8.42,118.70
66.06039,8.65,115.56
66.06904,8.12,123.14
66.07716,8.69,115.14
66.08585,8.19,122.03
66.09404,8.74,114.37
66.10279,8.79,113.82
66.11157,8.76,114.10
66.12034,7.66,130.53
66.12800,8.68,115.20
66.13668,8.16,122.53
66.14484,8.38,119.31
66.15322,8.79,113.79
66.16201,8.10,123.42
66.17011,8.43,118.61
66.17854,8.75,114.24
66.18730,8.86,112.81
66.19616,8.66,115.45
66.20482,7.86,127.17
66.21269,8.54,117.05
66.22123,8.50,117.60
66.22973,8.66,115.47
66.23839,8.65,115.56
66.24705,8.62,115.96
66.25567,8.10,123.52
66.26377,8.67,115.32
66.27244,8.45,118.32
66.28089,8.50,117.67
66.28939,8.31,120.30
66.29770,8.95,111.76
66.30665,10.92,91.56
66.31757,9.13,109.53
66.32670,9.41,106.27
66.33611,8.55,116.99
66.34466,9.62,104.00
66.35427,8.45,118.32
66.36273,10.00,99.96
66.37273,9.60,104.14
66.38233,8.41,118.97
66.39074,8.70,114.88
66.39944,8.54,117.03
66.40799,8.91,112.17
66.41690,8.95,111.71
66.42585,9.09,109.99
66.43495,8.99,111.26
66.44393,8.84,113.10
66.45278,10.34,96.69
66.46312,8.87,112.76
66.47199,8.28,120.71
66.48027,8.39,119.14
66.48866,8.88,112.62
66.49754,9.08,110.11
66.50663,8.48,117.87
66.51511,10.84,92.24
66.52595,37.55,26.63
66.56350,9.17,109.01
66.57267,13.89,71.98
66.58656,6.77,147.62
66.59334,10.58,94.51
66.60392,9.07,110.22
66.61299,9.18,108.90
66.62217,8.93,112.03
66.63110,8.70,114.97
66.63980,9.37,106.68
66.64917,10.32,96.94
66.65949,8.36,119.57
66.66785,8.39,119.13
66.67624,9.52,105.08
66.68576,8.55,116.91
66.69431,8.60,116.23
66.70292,9.46,105.71
66.71238,8.91,112.21
66.72129,8.58,116.61
66.72987,8.17,122.44
66.73803,8.10,123.44
66.74613,8.69,115.11
66.75482,8.16,122.58
66.76298,8.47,118.01
66.77145,8.32,120.14
66.77978,8.64,115.74
66.78842,9.08,110.14
66.79750,8.17,122.46
66.80566,8.00,125.01
66.81366,9.10,109.93
66.82276,8.35,119.73
66.83111,8.68,115.26
66.83979,9.01,111.01
66.84879,8.88,112.55
66.85768,7.94,126.00
66.86562,8.46,118.21
66.87408,8.09,123.58
66.88217,8.29,120.63
66.89046,8.71,114.78
66.89917,8.60,116.25
66.90777,8.84,113.09
66.91662,8.07,123.90
66.92469,8.61,116.16
66.93330,8.33,120.06
66.94162,7.92,126.31
66.94954,8.72,114.67
66.95826,8.70,114.99
66.96696,8.68,115.15
66.97564,8.01,124.77
66.98366,11.22,89.14
66.99488,6.33,157.94
67.00121,8.38,119.27
67.00959,9.03,110.78
67.01862,9.29,107.63
67.02791,7.63,131.04
67.03554,8.06,124.02
67.04361,8.56,116.76
67.05217,8.32,120.24
67.06049,8.72,114.66
67.06921,8.21,121.82
67.07742,8.24,121.40
67.08565,8.45,118.33
67.09411,9.42,106.11
67.10353,8.09,123.66
67.11162,8.54,117.09
